Date,Name of State / UT,Total Confirmed cases,Death,Cured/Discharged/Migrated,New cases,New deaths,New recovered
2020-05-31,Andhra Pradesh,3569.0,60,2289.0,High,0,63
2020-05-31,Arunachal Pradesh,4.0,0,1.0,Low,0,0
2020-05-31,Assam,1185.0,4,163.0,High,0,38
2020-05-31,Bihar,3636.0,20,1618.0,High,0,407
2020-05-31,Chandigarh,289.0,4,189.0,Low,0,0
2020-05-31,Chhattisgarh,447.0,1,102.0,Low,0,2
2020-05-31,Dadra and Nagar Haveli and Daman and Diu,2.0,0,0.0,Low,0,0
2020-05-31,Delhi,18549.0,416,8075.0,High,0,229
2020-05-31,Goa,70.0,0,41.0,Low,0,0
2020-05-31,Gujarat,16343.0,1007,9230.0,High,0,619
2020-05-31,Haryana,1923.0,20,971.0,High,0,31
2020-05-31,Himachal Pradesh,313.0,5,111.0,Low,0,24
2020-05-31,Jammu and Kashmir,2341.0,28,908.0,High,0,33
2020-05-31,Jharkhand,563.0,5,256.0,High,0,40
2020-05-31,Karnataka,2922.0,48,997.0,High,0,103
2020-05-31,Kerala,1208.0,9,575.0,High,0,10
2020-05-31,Ladakh,74.0,0,43.0,Low,0,0
2020-05-31,Madhya Pradesh,7891.0,343,4444.0,High,0,175
2020-05-31,Maharashtra,65168.0,2197,28081.0,High,0,1084
2020-05-31,Manipur,62.0,0,8.0,Low,0,0
2020-05-31,Meghalaya,27.0,1,12.0,Low,0,0
2020-05-31,Mizoram,1.0,0,1.0,Low,0,0
2020-05-31,Nagaland,36.0,0,0.0,Low,0,0
2020-05-31,Odisha,1819.0,7,1050.0,High,0,163
2020-05-31,Puducherry,51.0,0,14.0,Low,0,0
2020-05-31,Punjab,2233.0,44,1967.0,Low,0,18
2020-05-31,Rajasthan,8617.0,193,5739.0,High,0,495
2020-05-31,Sikkim,1.0,0,0.0,Low,0,0
2020-05-31,Tamil Nadu,21184.0,160,12000.0,High,0,687
2020-05-31,Telengana,2499.0,77,1412.0,High,0,31
2020-05-31,Tripura,268.0,0,172.0,Low,0,1
2020-05-31,Uttar Pradesh,7445.0,201,4410.0,High,0,166
2020-05-31,Uttarakhand,749.0,5,102.0,Low,0,0
2020-05-31,West Bengal,5130.0,309,1970.0,High,0,195
2020-06-01,Andaman and Nicobar Islands,33.0,0,33.0,Low,0,0
2020-06-01,Andhra Pradesh,3679.0,62,2349.0,High,0,60
2020-06-01,Arunachal Pradesh,4.0,0,1.0,Low,0,0
2020-06-01,Assam,1272.0,4,185.0,High,0,22
2020-06-01,Bihar,3815.0,21,1710.0,High,0,92
2020-06-01,Chandigarh,293.0,4,199.0,Low,0,10
2020-06-01,Chhattisgarh,498.0,1,115.0,High,0,13
2020-06-01,Dadra and Nagar Haveli and Daman and Diu,2.0,0,0.0,Low,0,0
2020-06-01,Delhi,19844.0,473,8478.0,High,0,403
2020-06-01,Goa,70.0,0,42.0,Low,0,1
2020-06-01,Gujarat,16779.0,1038,9919.0,High,0,689
2020-06-01,Haryana,2091.0,20,1048.0,High,0,77
2020-06-01,Himachal Pradesh,331.0,5,120.0,Low,0,9
2020-06-01,Jammu and Kashmir,2446.0,28,927.0,High,0,19
2020-06-01,Jharkhand,610.0,5,256.0,High,0,0
2020-06-01,Karnataka,3221.0,51,1218.0,High,0,221
2020-06-01,Kerala,1269.0,9,590.0,High,0,15
2020-06-01,Ladakh,74.0,0,43.0,Low,0,0
2020-06-01,Madhya Pradesh,8089.0,350,4842.0,High,0,398
2020-06-01,Maharashtra,67655.0,2286,29329.0,High,0,1248
2020-06-01,Manipur,71.0,0,11.0,Low,0,3
2020-06-01,Meghalaya,27.0,1,12.0,Low,0,0
2020-06-01,Mizoram,1.0,0,1.0,Low,0,0
2020-06-01,Nagaland,43.0,0,0.0,Low,0,0
2020-06-01,Odisha,1948.0,7,1126.0,High,0,76
2020-06-01,Puducherry,70.0,0,25.0,Low,0,11
2020-06-01,Punjab,2263.0,45,1987.0,Low,0,20
2020-06-01,Rajasthan,8831.0,194,5927.0,High,0,188
2020-06-01,Sikkim,1.0,0,0.0,Low,0,0
2020-06-01,Tamil Nadu,22333.0,173,12757.0,High,0,757
2020-06-01,Telengana,2698.0,82,1428.0,High,0,16
2020-06-01,Tripura,313.0,0,173.0,High,0,1
2020-06-01,Uttar Pradesh,7823.0,213,4709.0,High,0,299
2020-06-01,Uttarakhand,907.0,5,102.0,High,0,0
2020-06-01,West Bengal,5501.0,317,2157.0,High,0,187
2020-06-02,Andaman and Nicobar Islands,33.0,0,33.0,Low,0,0
2020-06-02,Andhra Pradesh,3783.0,64,2378.0,High,0,29
2020-06-02,Arunachal Pradesh,22.0,0,1.0,Low,0,0
2020-06-02,Assam,1390.0,4,277.0,High,0,92
2020-06-02,Bihar,3926.0,24,1900.0,High,0,190
2020-06-02,Chandigarh,294.0,4,199.0,Low,0,0
2020-06-02,Chhattisgarh,547.0,1,122.0,High,0,7
2020-06-02,Dadra and Nagar Haveli and Daman and Diu,3.0,0,1.0,Low,0,1
2020-06-02,Delhi,20834.0,523,8746.0,High,0,268
2020-06-02,Goa,71.0,0,42.0,Low,0,0
2020-06-02,Gujarat,17200.0,1063,10780.0,High,0,861
2020-06-02,Haryana,2356.0,21,1055.0,High,0,7
2020-06-02,Himachal Pradesh,340.0,5,122.0,Low,0,2
2020-06-02,Jammu and Kashmir,2601.0,31,946.0,High,0,19
2020-06-02,Jharkhand,659.0,5,296.0,High,0,40
2020-06-02,Karnataka,3408.0,52,1328.0,High,0,110
2020-06-02,Kerala,1326.0,10,608.0,High,0,18
2020-06-02,Ladakh,77.0,0,43.0,Low,0,0
2020-06-02,Madhya Pradesh,8283.0,358,5003.0,High,0,161
2020-06-02,Maharashtra,70013.0,2362,30108.0,High,0,779
2020-06-02,Manipur,83.0,0,11.0,Low,0,0
2020-06-02,Meghalaya,27.0,1,12.0,Low,0,0
2020-06-02,Mizoram,1.0,0,1.0,Low,0,0
2020-06-02,Nagaland,43.0,0,0.0,Low,0,0
2020-06-02,Odisha,2104.0,7,1245.0,High,0,119
2020-06-02,Puducherry,74.0,0,25.0,Low,0,0
2020-06-02,Punjab,2301.0,45,2000.0,Low,0,13
2020-06-02,Rajasthan,8980.0,198,6040.0,High,0,113
2020-06-02,Sikkim,1.0,0,0.0,Low,0,0
2020-06-02,Tamil Nadu,23495.0,184,13170.0,High,0,413
2020-06-02,Telengana,2792.0,88,1491.0,High,0,63
2020-06-02,Tripura,420.0,0,173.0,High,0,0
2020-06-02,Uttar Pradesh,8075.0,217,4843.0,High,0,134
2020-06-02,Uttarakhand,958.0,6,222.0,High,0,120
2020-06-02,West Bengal,5772.0,325,2306.0,High,0,149
2020-06-03,Andaman and Nicobar Islands,33.0,0,33.0,Low,0,0
2020-06-03,Andhra Pradesh,3898.0,64,2421.0,High,0,43
2020-06-03,Arunachal Pradesh,22.0,0,1.0,Low,0,0
2020-06-03,Assam,1513.0,4,324.0,High,0,47
2020-06-03,Bihar,4155.0,24,1946.0,High,0,46
2020-06-03,Chandigarh,301.0,5,214.0,Low,0,15
2020-06-03,Chhattisgarh,564.0,1,130.0,Low,0,8
2020-06-03,Dadra and Nagar Haveli and Daman and Diu,4.0,0,1.0,Low,0,0
2020-06-03,Delhi,22132.0,556,9243.0,High,0,497
2020-06-03,Goa,79.0,0,57.0,Low,0,15
2020-06-03,Gujarat,17617.0,1092,11894.0,High,0,1114
2020-06-03,Haryana,2652.0,23,1069.0,High,0,14
2020-06-03,Himachal Pradesh,345.0,5,140.0,Low,0,18
2020-06-03,Jammu and Kashmir,2718.0,33,953.0,High,0,7
2020-06-03,Jharkhand,712.0,5,320.0,High,0,24
2020-06-03,Karnataka,3796.0,52,1403.0,High,0,75
2020-06-03,Kerala,1412.0,11,627.0,High,0,19
2020-06-03,Ladakh,81.0,1,47.0,Low,0,4
2020-06-03,Madhya Pradesh,8420.0,364,5221.0,High,0,218
2020-06-03,Maharashtra,72300.0,2465,31333.0,High,0,1225
2020-06-03,Manipur,89.0,0,14.0,Low,0,3
2020-06-03,Meghalaya,27.0,1,12.0,Low,0,0
2020-06-03,Mizoram,13.0,0,1.0,Low,0,0
2020-06-03,Nagaland,49.0,0,0.0,Low,0,0
2020-06-03,Odisha,2245.0,7,1325.0,High,0,80
2020-06-03,Puducherry,82.0,0,25.0,Low,0,0
2020-06-03,Punjab,2342.0,46,2017.0,High,0,17
2020-06-03,Rajasthan,9373.0,203,6435.0,High,0,395
2020-06-03,Sikkim,1.0,0,0.0,Low,0,0
2020-06-03,Tamil Nadu,24586.0,197,13706.0,High,0,536
2020-06-03,Telengana,2891.0,92,1526.0,High,0,35
2020-06-03,Tripura,468.0,0,173.0,High,0,0
2020-06-03,Uttar Pradesh,8361.0,222,5030.0,High,0,187
2020-06-03,Uttarakhand,1043.0,7,252.0,High,0,30
2020-06-03,West Bengal,6168.0,335,2410.0,High,0,104
2020-06-04,Andaman and Nicobar Islands,33.0,0,33.0,Low,0,0
2020-06-04,Andhra Pradesh,4080.0,68,2466.0,High,0,45
2020-06-04,Arunachal Pradesh,38.0,0,1.0,Low,0,0
2020-06-04,Assam,1672.0,4,413.0,High,0,89
2020-06-04,Bihar,4390.0,25,2077.0,High,0,131
2020-06-04,Chandigarh,301.0,5,214.0,Low,0,0
2020-06-04,Chhattisgarh,668.0,2,188.0,High,0,58
2020-06-04,Dadra and Nagar Haveli and Daman and Diu,8.0,0,1.0,Low,0,0
2020-06-04,Delhi,23645.0,606,9542.0,High,0,299
2020-06-04,Goa,79.0,0,57.0,Low,0,0
2020-06-04,Gujarat,18100.0,1122,12212.0,High,0,318
2020-06-04,Haryana,2954.0,23,1089.0,High,0,20
2020-06-04,Himachal Pradesh,359.0,5,150.0,Low,0,10
2020-06-04,Jammu and Kashmir,2857.0,34,1007.0,High,0,54
2020-06-04,Jharkhand,752.0,5,321.0,Low,0,1
2020-06-04,Karnataka,4063.0,53,1514.0,High,0,111
2020-06-04,Kerala,1494.0,11,651.0,High,0,24
2020-06-04,Ladakh,90.0,1,48.0,Low,0,1
2020-06-04,Madhya Pradesh,8588.0,371,5445.0,High,0,224
2020-06-04,Maharashtra,74860.0,2587,32329.0,High,0,996
2020-06-04,Manipur,118.0,0,38.0,Low,0,24
2020-06-04,Meghalaya,33.0,1,13.0,Low,0,1
2020-06-04,Mizoram,14.0,0,1.0,Low,0,0
2020-06-04,Nagaland,58.0,0,0.0,Low,0,0
2020-06-04,Odisha,2388.0,7,1416.0,High,0,91
2020-06-04,Puducherry,82.0,0,25.0,Low,0,0
2020-06-04,Punjab,2376.0,47,2029.0,Low,0,12
2020-06-04,Rajasthan,9652.0,209,6744.0,High,0,309
2020-06-04,Sikkim,2.0,0,0.0,Low,0,0
2020-06-04,Tamil Nadu,25872.0,208,14316.0,High,0,610
2020-06-04,Telengana,3020.0,99,1556.0,High,0,30
2020-06-04,Tripura,468.0,0,173.0,Low,0,0
2020-06-04,Uttar Pradesh,8729.0,229,5176.0,High,0,146
2020-06-04,Uttarakhand,1085.0,8,282.0,High,0,30
2020-06-04,West Bengal,6508.0,345,2580.0,High,0,170
2020-06-05,Andaman and Nicobar Islands,33.0,0,33.0,Low,0,0
2020-06-05,Andhra Pradesh,4223.0,71,2539.0,High,0,73
2020-06-05,Arunachal Pradesh,42.0,0,1.0,Low,0,0
2020-06-05,Assam,1988.0,4,442.0,High,0,29
2020-06-05,Bihar,4493.0,29,2210.0,High,0,133
2020-06-05,Chandigarh,301.0,5,214.0,Low,0,0
2020-06-05,Chhattisgarh,756.0,2,213.0,High,0,25
2020-06-05,Dadra and Nagar Haveli and Daman and Diu,12.0,0,1.0,Low,0,0
2020-06-05,Delhi,25004.0,650,9898.0,High,0,356
2020-06-05,Goa,166.0,0,57.0,High,0,0
2020-06-05,Gujarat,18584.0,1155,12667.0,High,0,455
2020-06-05,Haryana,3281.0,24,2134.0,High,0,1045
2020-06-05,Himachal Pradesh,383.0,5,179.0,Low,0,29
2020-06-05,Jammu and Kashmir,3142.0,35,1048.0,High,0,41
2020-06-05,Jharkhand,793.0,6,354.0,High,0,33
2020-06-05,Karnataka,4320.0,57,1610.0,High,0,96
2020-06-05,Kerala,1588.0,14,690.0,High,0,39
2020-06-05,Ladakh,90.0,1,48.0,Low,0,0
2020-06-05,Madhya Pradesh,8762.0,377,5637.0,High,0,192
2020-06-05,Maharashtra,77793.0,2710,33681.0,High,0,1352
2020-06-05,Manipur,124.0,0,38.0,Low,0,0
2020-06-05,Meghalaya,33.0,1,13.0,Low,0,0
2020-06-05,Mizoram,17.0,0,1.0,Low,0,0
2020-06-05,Nagaland,80.0,0,0.0,Low,0,0
2020-06-05,Odisha,2478.0,7,1416.0,High,0,0
2020-06-05,Puducherry,82.0,0,25.0,Low,0,0
2020-06-05,Punjab,2415.0,47,2043.0,Low,0,14
2020-06-05,Rajasthan,9862.0,213,7104.0,High,0,360
2020-06-05,Sikkim,2.0,0,0.0,Low,0,0
2020-06-05,Tamil Nadu,27256.0,220,14902.0,High,0,586
2020-06-05,Telengana,3147.0,105,1587.0,High,0,31
2020-06-05,Tripura,644.0,0,173.0,High,0,0
2020-06-05,Uttar Pradesh,9237.0,245,5439.0,High,0,263
2020-06-05,Uttarakhand,1153.0,10,297.0,High,0,15
2020-06-05,West Bengal,6876.0,355,2768.0,High,0,188
2020-06-06,Andaman and Nicobar Islands,33.0,0,33.0,Low,0,0
2020-06-06,Andhra Pradesh,4303.0,73,2576.0,High,0,37
2020-06-06,Arunachal Pradesh,45.0,0,1.0,Low,0,0
2020-06-06,Assam,2153.0,4,498.0,High,0,56
2020-06-06,Bihar,4596.0,29,2225.0,High,0,15
2020-06-06,Chandigarh,304.0,5,222.0,Low,0,8
2020-06-06,Chhattisgarh,879.0,2,244.0,High,0,31
2020-06-06,Dadra and Nagar Haveli and Daman and Diu,14.0,0,1.0,Low,0,0
2020-06-06,Delhi,26334.0,708,10315.0,High,0,417
2020-06-06,Goa,196.0,0,65.0,Low,0,8
2020-06-06,Gujarat,19094.0,1190,13003.0,High,0,336
2020-06-06,Haryana,3597.0,24,2134.0,High,0,0
2020-06-06,Himachal Pradesh,393.0,5,189.0,Low,0,10
2020-06-06,Jammu and Kashmir,3324.0,36,1086.0,High,0,38
2020-06-06,Jharkhand,881.0,7,410.0,High,0,56
2020-06-06,Karnataka,4835.0,57,1688.0,High,0,78
2020-06-06,Kerala,1699.0,14,712.0,High,0,22
2020-06-06,Ladakh,97.0,1,48.0,Low,0,0
2020-06-06,Madhya Pradesh,8996.0,384,5878.0,High,0,241
2020-06-06,Maharashtra,80229.0,2849,35156.0,High,0,1475
2020-06-06,Manipur,132.0,0,41.0,Low,0,3
2020-06-06,Meghalaya,33.0,1,13.0,Low,0,0
2020-06-06,Mizoram,22.0,0,1.0,Low,0,0
2020-06-06,Nagaland,94.0,0,0.0,Low,0,0
2020-06-06,Odisha,2608.0,8,1604.0,High,0,188
2020-06-06,Puducherry,99.0,0,36.0,Low,0,11
2020-06-06,Punjab,2461.0,48,2069.0,High,0,26
2020-06-06,Rajasthan,10084.0,218,7359.0,High,0,255
2020-06-06,Sikkim,3.0,0,0.0,Low,0,0
2020-06-06,Tamil Nadu,28694.0,232,15762.0,High,0,860
2020-06-06,Telengana,3290.0,113,1627.0,High,0,40
2020-06-06,Tripura,692.0,0,173.0,High,0,0
2020-06-06,Uttar Pradesh,9733.0,257,5648.0,High,0,209
2020-06-06,Uttarakhand,1215.0,11,344.0,High,0,47
2020-06-06,West Bengal,7303.0,366,2912.0,High,0,144
2020-06-07,Andaman and Nicobar Islands,33.0,0,33.0,Low,0,0
2020-06-07,Andhra Pradesh,4510.0,73,2620.0,High,0,44
2020-06-07,Arunachal Pradesh,47.0,0,1.0,Low,0,0
2020-06-07,Assam,2397.0,4,547.0,High,0,49
2020-06-07,Bihar,4915.0,30,2425.0,High,0,200
2020-06-07,Chandigarh,309.0,5,273.0,Low,0,51
2020-06-07,Chhattisgarh,923.0,4,266.0,High,0,22
2020-06-07,Dadra and Nagar Haveli and Daman and Diu,19.0,0,1.0,Low,0,0
2020-06-07,Delhi,27654.0,761,10664.0,High,0,349
2020-06-07,Goa,267.0,0,65.0,High,0,0
2020-06-07,Gujarat,19592.0,1219,13316.0,High,0,313
2020-06-07,Haryana,3952.0,24,2134.0,High,0,0
2020-06-07,Himachal Pradesh,400.0,5,194.0,Low,0,5
2020-06-07,Jammu and Kashmir,3467.0,39,1126.0,High,0,40
2020-06-07,Jharkhand,1000.0,7,473.0,High,0,63
2020-06-07,Karnataka,5213.0,59,1968.0,High,0,280
2020-06-07,Kerala,1807.0,15,762.0,High,0,50
2020-06-07,Ladakh,99.0,1,48.0,Low,0,0
2020-06-07,Madhya Pradesh,9228.0,399,6108.0,High,0,230
2020-06-07,Maharashtra,82968.0,2969,37390.0,High,0,2234
2020-06-07,Manipur,157.0,0,52.0,Low,0,11
2020-06-07,Meghalaya,33.0,1,13.0,Low,0,0
2020-06-07,Mizoram,24.0,0,1.0,Low,0,0
2020-06-07,Nagaland,107.0,0,0.0,Low,0,0
2020-06-07,Odisha,2781.0,8,1716.0,High,0,112
2020-06-07,Puducherry,99.0,0,36.0,Low,0,0
2020-06-07,Punjab,2515.0,50,2092.0,High,0,23
2020-06-07,Rajasthan,10331.0,231,7501.0,High,0,142
2020-06-07,Sikkim,7.0,0,0.0,Low,0,0
2020-06-07,Tamil Nadu,30152.0,251,16395.0,High,0,633
2020-06-07,Telengana,3496.0,123,1710.0,High,0,83
2020-06-07,Tripura,747.0,0,173.0,High,0,0
2020-06-07,Uttar Pradesh,9733.0,257,5648.0,Low,0,0
2020-06-07,Uttarakhand,1303.0,11,423.0,High,0,79
2020-06-07,West Bengal,7738.0,383,3119.0,High,0,207
2020-06-08,Andaman and Nicobar Islands,33.0,0,33.0,Low,0,0
2020-06-08,Andhra Pradesh,4708.0,75,2682.0,High,0,62
2020-06-08,Arunachal Pradesh,51.0,0,1.0,Low,0,0
2020-06-08,Assam,2565.0,4,615.0,High,0,68
2020-06-08,Bihar,5088.0,30,2480.0,High,0,55
2020-06-08,Chandigarh,314.0,5,273.0,Low,0,0
2020-06-08,Chhattisgarh,1073.0,4,283.0,High,0,17
2020-06-08,Dadra and Nagar Haveli and Daman and Diu,20.0,0,2.0,Low,0,1
2020-06-08,Delhi,28936.0,812,10999.0,High,0,335
2020-06-08,Goa,300.0,0,65.0,Low,0,0
2020-06-08,Gujarat,20070.0,1249,13635.0,High,0,319
2020-06-08,Haryana,4448.0,28,2134.0,High,0,0
2020-06-08,Himachal Pradesh,413.0,5,224.0,Low,0,30
2020-06-08,Jammu and Kashmir,4087.0,41,1216.0,High,0,90
2020-06-08,Jharkhand,1099.0,7,490.0,High,0,17
2020-06-08,Karnataka,5452.0,61,2132.0,High,0,164
2020-06-08,Kerala,1914.0,15,803.0,High,0,41
2020-06-08,Ladakh,103.0,1,50.0,Low,0,2
2020-06-08,Madhya Pradesh,9401.0,412,6331.0,High,0,223
2020-06-08,Maharashtra,85975.0,3060,39314.0,High,0,1924
2020-06-08,Manipur,172.0,0,52.0,Low,0,0
2020-06-08,Meghalaya,36.0,1,13.0,Low,0,0
2020-06-08,Mizoram,34.0,0,1.0,Low,0,0
2020-06-08,Nagaland,118.0,0,8.0,Low,0,8
2020-06-08,Odisha,2856.0,9,1894.0,High,0,178
2020-06-08,Puducherry,99.0,0,36.0,Low,0,0
2020-06-08,Punjab,2608.0,51,2106.0,High,0,14
2020-06-08,Rajasthan,10599.0,240,7641.0,High,0,140
2020-06-08,Sikkim,7.0,0,0.0,Low,0,0
2020-06-08,Tamil Nadu,31667.0,269,16999.0,High,0,604
2020-06-08,Telengana,3650.0,137,1710.0,High,0,0
2020-06-08,Tripura,800.0,0,192.0,High,0,19
2020-06-08,Uttar Pradesh,10536.0,275,6185.0,High,0,537
2020-06-08,Uttarakhand,1355.0,13,528.0,High,0,105
2020-06-08,West Bengal,8187.0,396,3303.0,High,0,184
2020-06-09,Andaman and Nicobar Islands,33.0,0,33.0,Low,0,0
2020-06-09,Andhra Pradesh,4851.0,75,2745.0,High,0,63
2020-06-09,Arunachal Pradesh,51.0,0,1.0,Low,0,0
2020-06-09,Assam,2776.0,4,665.0,High,0,50
2020-06-09,Bihar,5202.0,31,2499.0,High,0,19
2020-06-09,Chandigarh,317.0,5,273.0,Low,0,0
2020-06-09,Chhattisgarh,1160.0,4,308.0,High,0,25
2020-06-09,Dadra and Nagar Haveli and Daman and Diu,22.0,0,2.0,Low,0,0
2020-06-09,Delhi,29943.0,874,11357.0,High,0,358
2020-06-09,Goa,330.0,0,67.0,Low,0,2
2020-06-09,Gujarat,20545.0,1280,13956.0,High,0,321
2020-06-09,Haryana,4854.0,39,2134.0,High,0,0
2020-06-09,Himachal Pradesh,421.0,5,227.0,Low,0,3
2020-06-09,Jammu and Kashmir,4285.0,45,1324.0,High,0,108
2020-06-09,Jharkhand,1256.0,7,519.0,High,0,29
2020-06-09,Karnataka,5760.0,64,2519.0,High,0,387
2020-06-09,Kerala,2005.0,16,814.0,High,0,11
2020-06-09,Ladakh,103.0,1,52.0,Low,0,2
2020-06-09,Madhya Pradesh,9638.0,414,6536.0,High,0,205
2020-06-09,Maharashtra,88528.0,3169,40975.0,High,0,1661
2020-06-09,Manipur,272.0,0,58.0,High,0,6
2020-06-09,Meghalaya,36.0,1,13.0,Low,0,0
2020-06-09,Mizoram,42.0,0,1.0,Low,0,0
2020-06-09,Nagaland,123.0,0,8.0,Low,0,0
2020-06-09,Odisha,2994.0,9,1993.0,High,0,99
2020-06-09,Puducherry,127.0,0,52.0,Low,0,16
2020-06-09,Punjab,2663.0,53,2128.0,High,0,22
2020-06-09,Rajasthan,10763.0,246,8004.0,High,0,363
2020-06-09,Sikkim,7.0,0,0.0,Low,0,0
2020-06-09,Tamil Nadu,33229.0,286,17527.0,High,0,528
2020-06-09,Telengana,3650.0,137,1710.0,Low,0,0
2020-06-09,Tripura,838.0,0,192.0,Low,0,0
2020-06-09,Uttar Pradesh,10947.0,283,6344.0,High,0,159
2020-06-09,Uttarakhand,1411.0,13,714.0,High,0,186
2020-06-09,West Bengal,8613.0,405,3465.0,High,0,162
2020-06-10,Andaman and Nicobar Islands,33.0,0,33.0,Low,0,0
2020-06-10,Andhra Pradesh,5070.0,77,2802.0,High,0,57
2020-06-10,Arunachal Pradesh,57.0,0,1.0,Low,0,0
2020-06-10,Assam,2937.0,4,1085.0,High,0,420
2020-06-10,Bihar,5459.0,32,2864.0,High,0,365
2020-06-10,Chandigarh,323.0,5,286.0,Low,0,13
2020-06-10,Chhattisgarh,1240.0,6,386.0,High,0,78
2020-06-10,Dadra and Nagar Haveli and Daman and Diu,22.0,0,2.0,Low,0,0
2020-06-10,Delhi,31309.0,905,11861.0,High,0,504
2020-06-10,Goa,359.0,0,67.0,Low,0,0
2020-06-10,Gujarat,21014.0,1313,14365.0,High,0,409
2020-06-10,Haryana,5209.0,45,2134.0,High,0,0
2020-06-10,Himachal Pradesh,445.0,5,249.0,Low,0,22
2020-06-10,Jammu and Kashmir,4346.0,48,1506.0,High,0,182
2020-06-10,Jharkhand,1411.0,8,559.0,High,0,40
2020-06-10,Karnataka,5921.0,66,2604.0,High,0,85
2020-06-10,Kerala,2096.0,16,848.0,High,0,34
2020-06-10,Ladakh,108.0,1,52.0,Low,0,0
2020-06-10,Madhya Pradesh,9849.0,420,6729.0,High,0,193
2020-06-10,Maharashtra,90787.0,3289,42638.0,High,0,1663
2020-06-10,Manipur,304.0,0,61.0,Low,0,3
2020-06-10,Meghalaya,43.0,1,13.0,Low,0,0
2020-06-10,Mizoram,88.0,0,1.0,High,0,0
2020-06-10,Nagaland,127.0,0,10.0,Low,0,2
2020-06-10,Odisha,3140.0,9,2133.0,High,0,140
2020-06-10,Puducherry,127.0,0,52.0,Low,0,0
2020-06-10,Punjab,2719.0,55,2167.0,High,0,39
2020-06-10,Rajasthan,11245.0,255,8328.0,High,0,324
2020-06-10,Sikkim,13.0,0,0.0,Low,0,0
2020-06-10,Tamil Nadu,34914.0,307,18325.0,High,0,798
2020-06-10,Telengana,3920.0,148,1809.0,High,0,99
2020-06-10,Tripura,864.0,1,192.0,Low,0,0
2020-06-10,Uttar Pradesh,11335.0,301,6669.0,High,0,325
2020-06-10,Uttarakhand,1537.0,13,755.0,High,0,41
2020-06-10,West Bengal,8985.0,415,3620.0,High,0,155
2020-06-11,Andaman and Nicobar Islands,34.0,0,33.0,Low,0,0
2020-06-11,Andhra Pradesh,5269.0,78,2899.0,High,0,97
2020-06-11,Arunachal Pradesh,57.0,0,2.0,Low,0,1
2020-06-11,Assam,3092.0,4,1249.0,High,0,164
2020-06-11,Bihar,5710.0,33,3071.0,High,0,207
2020-06-11,Chandigarh,327.0,5,286.0,Low,0,0
2020-06-11,Chhattisgarh,1262.0,6,402.0,Low,0,16
2020-06-11,Dadra and Nagar Haveli and Daman and Diu,28.0,0,2.0,Low,0,0
2020-06-11,Delhi,32810.0,984,12245.0,High,0,384
2020-06-11,Goa,387.0,0,67.0,Low,0,0
2020-06-11,Gujarat,21521.0,1347,14735.0,High,0,370
2020-06-11,Haryana,5579.0,52,2188.0,High,0,54
2020-06-11,Himachal Pradesh,451.0,6,254.0,Low,0,5
2020-06-11,Jammu and Kashmir,4507.0,51,1671.0,High,0,165
2020-06-11,Jharkhand,1489.0,8,592.0,High,0,33
2020-06-11,Karnataka,6041.0,69,2862.0,High,0,258
2020-06-11,Kerala,2161.0,18,905.0,High,0,57
2020-06-11,Ladakh,115.0,1,52.0,Low,0,0
2020-06-11,Madhya Pradesh,10049.0,427,6892.0,High,0,163
2020-06-11,Maharashtra,94041.0,3438,44517.0,High,0,1879
2020-06-11,Manipur,311.0,0,63.0,Low,0,2
2020-06-11,Meghalaya,44.0,1,13.0,Low,0,0
2020-06-11,Mizoram,93.0,0,1.0,Low,0,0
2020-06-11,Nagaland,128.0,0,22.0,Low,0,12
2020-06-11,Odisha,3250.0,9,2282.0,High,0,149
2020-06-11,Puducherry,127.0,0,53.0,Low,0,1
2020-06-11,Punjab,2805.0,55,2232.0,High,0,65
2020-06-11,Rajasthan,11600.0,259,8569.0,High,0,241
2020-06-11,Sikkim,13.0,0,0.0,Low,0,0
2020-06-11,Tamil Nadu,36841.0,326,19333.0,High,0,1008
2020-06-11,Telengana,4111.0,156,1817.0,High,0,8
2020-06-11,Tripura,895.0,1,239.0,Low,0,47
2020-06-11,Uttar Pradesh,11610.0,321,6871.0,High,0,202
2020-06-11,Uttarakhand,1562.0,15,831.0,Low,0,76
2020-06-11,West Bengal,9328.0,432,3779.0,High,0,159
2020-06-12,Andaman and Nicobar Islands,38.0,0,33.0,Low,0,0
2020-06-12,Andhra Pradesh,5429.0,80,3048.0,High,0,149
2020-06-12,Arunachal Pradesh,61.0,0,4.0,Low,0,2
2020-06-12,Assam,3319.0,6,1432.0,High,0,183
2020-06-12,Bihar,5983.0,36,3266.0,High,0,195
2020-06-12,Chandigarh,332.0,5,286.0,Low,0,0
2020-06-12,Chhattisgarh,1398.0,6,447.0,High,0,45
2020-06-12,Dadra and Nagar Haveli and Daman and Diu,30.0,0,2.0,Low,0,0
2020-06-12,Delhi,34687.0,1085,12731.0,High,0,486
2020-06-12,Goa,417.0,0,67.0,Low,0,0
2020-06-12,Gujarat,22032.0,1385,15101.0,High,0,366
2020-06-12,Haryana,5968.0,64,2260.0,High,0,72
2020-06-12,Himachal Pradesh,470.0,6,280.0,Low,0,26
2020-06-12,Jammu and Kashmir,4574.0,52,1820.0,High,0,149
2020-06-12,Jharkhand,1599.0,8,630.0,High,0,38
2020-06-12,Karnataka,6245.0,72,2977.0,High,0,115
2020-06-12,Kerala,2244.0,18,968.0,High,0,63
